id,host_id,neighbourhood,property_type,room_type,accommodates,price,minimum_nights,maximum_nights,bedrooms,beds,cancellation_policy,number_of_reviews,review_scores_accuracy
34313513,134946923,6,2,1,5,102,1,1125,2.0,2.0,strict_14_with_grace_period,3,10.0
34314204,160617558,6,2,1,4,226,3,1125,2.0,2.0,flexible,0,
34315508,26560489,6,2,1,4,125,2,15,2.0,3.0,moderate,25,10.0
34315718,154749802,14,26,3,2,25,1,90,1.0,1.0,moderate,36,10.0
34315993,26560489,6,2,1,4,87,2,15,1.0,2.0,moderate,30,10.0
34316522,44515638,6,2,1,2,34,1,30,1.0,1.0,flexible,2,10.0
34317370,228896634,11,2,1,4,97,2,30,1.0,1.0,moderate,34,10.0
34318155,239413092,4,22,3,3,35,1,1125,1.0,2.0,strict_14_with_grace_period,1,10.0
34321731,3940991,6,33,1,2,36,13,13,1.0,1.0,strict_14_with_grace_period,0,
34331475,122920296,1,2,1,6,51,2,360,2.0,5.0,flexible,37,10.0
34334387,120728366,14,2,1,6,100,3,1125,3.0,3.0,flexible,4,10.0
34334400,92978987,11,2,1,2,31,2,1125,2.0,2.0,moderate,0,
34337140,259224029,7,26,3,2,15,1,1125,1.0,1.0,flexible,57,10.0
34338410,144115624,6,15,3,2,10,1,30,1.0,1.0,moderate,13,10.0
34338812,189627549,11,2,1,4,60,1,1125,2.0,3.0,flexible,29,10.0
34338945,212082029,3,2,3,2,25,1,1125,1.0,1.0,moderate,8,10.0
34341339,126738343,11,15,1,4,38,3,30,2.0,2.0,flexible,21,10.0
34344281,7726776,6,2,1,10,151,2,60,4.0,5.0,strict_14_with_grace_period,29,10.0
34345173,22725527,11,2,3,2,31,2,7,1.0,1.0,flexible,2,10.0
34347889,78353248,6,2,1,8,143,10,1125,3.0,4.0,strict_14_with_grace_period,27,10.0
34355918,142293207,11,2,1,6,96,3,1125,2.0,3.0,strict_14_with_grace_period,1,10.0
34357934,8905097,6,2,1,8,170,1,1125,3.0,4.0,super_strict_30,27,9.0
34365049,233835803,11,2,3,2,15,2,1125,2.0,1.0,flexible,0,
34365470,129877517,15,15,3,2,22,1,1125,1.0,1.0,moderate,19,10.0
34367055,32072372,6,2,3,1,24,1,1125,0.0,1.0,moderate,4,10.0
34367756,258837801,14,26,3,2,15,1,30,1.0,1.0,moderate,0,
34367893,49370701,3,2,3,2,31,1,1125,1.0,0.0,flexible,5,10.0
34368066,51029873,3,2,1,4,45,3,1125,2.0,2.0,moderate,6,10.0
34368124,9622140,6,26,3,1,24,30,365,1.0,1.0,moderate,3,10.0
34368587,35255741,6,2,1,8,109,2,1125,3.0,6.0,strict_14_with_grace_period,67,10.0
34368867,196701635,6,24,2,1,13,1,31,1.0,1.0,flexible,2,10.0
34368892,196701635,6,24,2,1,13,1,31,1.0,8.0,flexible,0,
34368906,196701635,6,24,2,1,238,1,31,1.0,8.0,flexible,0,
34368926,196701635,6,24,2,1,12,1,31,1.0,8.0,flexible,2,5.0
34370096,32790015,6,2,3,2,27,2,30,1.0,2.0,flexible,4,10.0
34370328,3721482,6,2,3,2,23,1,30,1.0,1.0,strict_14_with_grace_period,20,10.0
34370397,185580457,2,12,2,2,14,1,1125,1.0,1.0,flexible,10,10.0
34370659,69452835,11,29,1,4,169,2,1125,2.0,3.0,strict_14_with_grace_period,26,10.0
34371027,259492882,6,2,3,2,50,3,90,1.0,1.0,flexible,0,
34374544,134946923,6,2,1,3,136,1,1125,1.0,1.0,strict_14_with_grace_period,8,9.0
34374826,134946923,6,2,1,3,136,1,1125,1.0,1.0,strict_14_with_grace_period,4,10.0
34375211,134946923,6,2,1,5,226,1,1125,2.0,3.0,strict_14_with_grace_period,6,10.0
34375791,134946923,6,2,1,5,226,1,1125,2.0,3.0,strict_14_with_grace_period,4,10.0
34376536,123609459,10,2,1,3,42,1,1125,2.0,2.0,flexible,13,9.0
34387435,52697683,11,26,1,4,55,1,7,1.0,2.0,flexible,0,
34392316,236301634,6,29,1,2,125,1,93,1.0,1.0,flexible,66,10.0
34392335,11519254,6,2,1,8,89,1,1125,3.0,3.0,moderate,38,10.0
34392653,236301634,6,29,1,2,136,1,1125,1.0,1.0,flexible,59,10.0
34393629,100375038,6,2,1,3,41,2,1125,1.0,2.0,strict_14_with_grace_period,24,9.0
34393821,158491530,4,12,2,1,17,2,2,1.0,1.0,flexible,0,
34395991,170739763,3,2,1,6,45,6,1125,2.0,2.0,moderate,20,10.0
34398272,259474750,11,2,3,2,29,3,30,1.0,1.0,flexible,4,10.0
34399463,259686327,4,22,3,4,27,1,5,1.0,2.0,flexible,87,10.0
34400389,36824890,6,2,1,4,65,1,20,2.0,2.0,strict_14_with_grace_period,52,10.0
34400428,119316,6,29,1,2,85,5,150,1.0,1.0,strict_14_with_grace_period,8,10.0
34411295,179833599,6,4,2,2,40,1,1125,1.0,1.0,moderate,40,10.0
34411577,243374604,6,26,3,2,12,1,60,1.0,1.0,flexible,7,10.0
34411629,128846326,6,26,3,1,31,1,1125,1.0,1.0,strict_14_with_grace_period,0,
34412474,181387288,1,2,1,2,40,1,1125,1.0,1.0,strict_14_with_grace_period,1,8.0
34414780,259789354,11,2,3,2,24,1,1125,1.0,3.0,flexible,0,
34416113,187209133,11,2,3,1,23,3,90,1.0,1.0,moderate,2,8.0
34416735,106410870,6,15,1,4,75,2,1125,2.0,3.0,strict_14_with_grace_period,19,10.0
34416805,245039854,6,15,1,6,31,1,1125,2.0,2.0,strict_14_with_grace_period,18,9.0
34418384,108851586,6,15,3,1,15,1,30,1.0,1.0,flexible,17,10.0
34422358,259856727,3,2,3,1,9,6,1125,1.0,1.0,flexible,4,8.0
34422393,259855065,1,18,3,4,15,1,1,1.0,1.0,flexible,0,
34422675,183366803,6,2,3,2,27,2,30,1.0,1.0,strict_14_with_grace_period,48,10.0
34423492,259864451,6,2,3,2,15,1,1125,1.0,1.0,moderate,9,10.0
34433987,163600789,3,2,3,2,25,1,30,1.0,1.0,flexible,0,
34433994,10694447,11,26,3,2,25,2,1125,1.0,1.0,moderate,15,9.0
34435224,8905097,6,2,1,4,170,1,1125,2.0,2.0,super_strict_30,13,10.0
34435720,259948116,11,2,1,2,31,5,450,1.0,1.0,moderate,54,10.0
34441182,83095268,4,2,3,2,15,2,30,1.0,1.0,flexible,1,
34441620,4455952,6,29,1,2,102,2,1125,0.0,1.0,moderate,37,10.0
34443338,51773399,5,29,1,4,62,1,1125,1.0,1.0,moderate,46,10.0
34445486,86151700,3,2,3,2,13,1,1125,1.0,1.0,flexible,2,10.0
34446057,111756767,4,15,1,4,64,2,30,2.0,3.0,moderate,13,10.0
34446944,5055019,6,2,1,4,58,2,20,2.0,2.0,flexible,7,10.0
34447343,260044760,10,26,3,5,45,30,365,1.0,5.0,flexible,0,
34447784,227689802,11,2,1,4,51,3,365,1.0,1.0,flexible,25,10.0
34448463,227689802,11,2,1,3,42,2,90,1.0,1.0,flexible,9,10.0
34452713,140072752,11,15,1,4,37,1,360,3.0,3.0,moderate,8,10.0
34463499,210962199,4,2,3,1,9,3,42,1.0,1.0,flexible,3,9.0
34464509,260159598,6,25,2,2,80,1,1125,1.0,1.0,flexible,6,8.0
34465776,260167534,9,34,3,1,10,1,30,1.0,1.0,flexible,1,2.0
34467797,48259354,6,2,1,4,66,2,1125,2.0,2.0,moderate,9,10.0
34468528,260184509,16,26,1,6,24,1,1125,2.0,5.0,moderate,22,10.0
34468794,260186545,3,15,3,1,15,1,3,1.0,1.0,flexible,0,
34470274,260066601,5,26,3,2,25,1,1125,1.0,1.0,flexible,8,10.0
34470724,168817701,14,2,3,2,15,8,90,1.0,1.0,flexible,2,10.0
34471352,258853873,6,23,3,2,23,1,1125,1.0,1.0,flexible,32,10.0
34472887,260215011,4,26,1,12,328,1,1125,6.0,8.0,strict_14_with_grace_period,3,10.0
34474654,230684759,5,23,3,1,17,1,30,1.0,1.0,flexible,0,
34474840,260215011,4,22,3,2,57,1,1125,1.0,1.0,flexible,1,8.0
34474898,259629310,11,2,1,6,75,3,1125,3.0,3.0,moderate,15,10.0
34475309,178492558,2,15,3,4,22,2,15,1.0,2.0,strict_14_with_grace_period,10,10.0
34477047,50606296,3,2,3,2,23,1,90,1.0,1.0,strict_14_with_grace_period,3,10.0
34477625,3919211,4,2,1,4,45,2,1125,1.0,2.0,moderate,21,10.0
34477861,31583631,4,2,1,2,50,2,1125,1.0,1.0,moderate,23,10.0
34477932,259675881,8,2,1,4,50,1,5,2.0,4.0,moderate,14,10.0
34478420,260048109,1,2,3,2,11,1,1125,1.0,1.0,flexible,0,
34478794,260260568,1,34,3,1,14,1,30,1.0,1.0,flexible,8,10.0
34478949,260261235,6,2,3,2,56,4,90,1.0,1.0,moderate,17,10.0
34479670,260268948,7,2,3,2,11,15,90,1.0,1.0,strict_14_with_grace_period,17,9.0
34479828,106406859,4,2,3,2,12,7,1125,1.0,1.0,strict_14_with_grace_period,10,10.0
34479910,236301634,6,2,1,4,135,1,93,2.0,2.0,flexible,47,10.0
34480017,260203225,6,2,3,2,17,2,1125,1.0,1.0,moderate,26,9.0
34482316,260292556,6,2,3,4,17,1,30,1.0,2.0,flexible,0,
34483824,93326221,6,2,3,2,17,2,20,1.0,1.0,moderate,11,10.0
34484694,22538431,6,2,1,2,60,2,31,1.0,1.0,flexible,3,7.0
34498607,235888341,14,26,1,3,25,6,1125,3.0,3.0,flexible,0,
34498624,47217534,11,15,1,4,131,1,1125,2.0,2.0,flexible,28,10.0
34500180,260392134,1,22,3,2,70,1,1125,0.0,1.0,flexible,0,
34501050,130178577,6,2,1,4,50,2,15,3.0,3.0,moderate,28,10.0
34502912,155771678,10,2,1,2,100,1,600,1.0,1.0,flexible,0,
34503049,260413931,14,26,3,2,15,1,10,1.0,1.0,flexible,1,
34504922,130815107,11,2,3,2,27,2,1125,1.0,1.0,strict_14_with_grace_period,8,10.0
34505910,142094141,5,15,1,2,59,1,30,1.0,1.0,strict_14_with_grace_period,30,10.0
34508966,67744437,6,33,2,1,49,3,1125,1.0,1.0,flexible,0,
34509097,204057539,14,26,3,4,25,2,1125,1.0,2.0,moderate,24,10.0
34510902,227862079,8,2,1,5,30,1,5,2.0,2.0,strict_14_with_grace_period,40,9.0
34510956,260469711,3,15,3,2,43,1,1125,1.0,1.0,flexible,5,10.0
34512906,187182791,16,2,3,2,29,1,1125,0.0,2.0,flexible,0,
34515765,106758755,13,26,3,2,12,2,30,1.0,1.0,moderate,8,10.0
34527775,196253,6,4,2,3,132,1,1125,1.0,1.0,strict_14_with_grace_period,0,
34530932,17688176,6,22,1,2,39,2,1125,1.0,1.0,strict_14_with_grace_period,61,10.0
34531448,102635407,4,29,1,2,25,2,365,1.0,1.0,moderate,38,10.0
34533458,260605499,6,6,2,2,150,1,1125,1.0,1.0,flexible,0,
34535291,196253,6,4,2,3,140,1,1125,1.0,1.0,strict_14_with_grace_period,0,
34535577,230112324,9,2,1,2,23,2,1125,1.0,1.0,flexible,0,
34537451,196253,6,4,2,2,116,1,1125,1.0,1.0,strict_14_with_grace_period,0,
34537459,136048524,6,2,1,6,72,1,1125,2.0,3.0,flexible,29,10.0
34538067,12353043,3,22,3,1,12,1,1125,1.0,1.0,flexible,3,7.0
34538170,196253,6,4,2,4,165,1,1125,1.0,1.0,strict_14_with_grace_period,1,10.0
34538529,117464584,11,2,3,2,17,1,1125,1.0,1.0,flexible,0,
34538773,12167002,11,2,3,2,40,4,30,1.0,1.0,strict_14_with_grace_period,4,10.0
34541728,123819612,2,29,1,2,40,1,1125,1.0,0.0,flexible,31,9.0
34544396,8221929,6,2,3,1,25,2,1125,1.0,1.0,strict_14_with_grace_period,10,10.0
34544521,248716819,6,2,1,8,151,2,1125,2.0,2.0,strict_14_with_grace_period,4,10.0
34546163,34037742,11,2,1,2,60,1,1125,1.0,1.0,flexible,35,10.0
34546392,76002693,11,15,3,2,76,2,30,1.0,1.0,moderate,8,10.0
34547943,174768130,6,2,3,2,15,1,1125,1.0,1.0,flexible,3,10.0
34550043,260724954,6,2,1,4,60,1,1125,2.0,3.0,moderate,54,10.0
34550332,221053986,1,29,3,2,12,1,365,1.0,1.0,strict_14_with_grace_period,8,10.0
34550340,221053986,1,29,1,2,34,1,365,1.0,1.0,flexible,9,10.0
34560655,260712825,14,23,1,1,19,1,1125,1.0,1.0,moderate,19,10.0
34565398,177137501,10,2,3,1,10,1,3,1.0,1.0,flexible,0,
34567542,251976668,15,29,3,2,23,1,1125,1.0,1.0,flexible,1,2.0
34568056,16881981,11,2,1,6,250,2,1125,3.0,4.0,strict_14_with_grace_period,38,10.0
34568956,174768130,6,2,3,2,14,1,1125,1.0,2.0,flexible,13,10.0
34569433,28658281,6,2,3,1,43,3,60,1.0,1.0,flexible,1,10.0
34570887,260850383,15,2,3,1,10,3,1125,1.0,1.0,flexible,0,
34572242,260860745,6,2,1,4,100,3,1125,2.0,2.0,strict_14_with_grace_period,10,10.0
34572322,150319430,6,2,1,4,75,4,90,2.0,2.0,moderate,6,9.0
34573457,244321663,6,24,2,1,11,1,1125,1.0,8.0,flexible,9,10.0
34574357,102098197,1,26,3,1,13,1,365,1.0,1.0,flexible,0,
34575328,260273734,8,2,1,4,28,3,90,2.0,3.0,strict_14_with_grace_period,30,10.0
34575683,260268948,7,2,3,1,10,2,91,1.0,1.0,moderate,19,10.0
34576446,76002693,11,15,3,2,67,2,30,1.0,1.0,moderate,10,10.0
34578553,71679324,11,2,3,1,15,1,14,1.0,1.0,flexible,23,10.0
34578706,148419376,3,2,1,4,64,2,1125,2.0,2.0,strict_14_with_grace_period,27,10.0
34579051,165470719,11,2,1,2,48,15,1125,1.0,1.0,flexible,0,
34592475,174768130,6,15,1,4,45,1,1125,2.0,3.0,flexible,7,9.0
34594310,260998584,11,26,1,4,374,1,30,2.0,2.0,flexible,0,
34594611,244321663,6,24,2,1,11,1,1125,1.0,10.0,flexible,6,10.0
34596040,244321663,6,24,2,1,11,1,1125,1.0,12.0,flexible,2,10.0
34596222,158978311,3,2,1,2,24,55,1125,1.0,1.0,flexible,0,
34600175,5002870,6,26,3,1,11,24,1125,3.0,1.0,flexible,0,
34600699,261044377,6,24,4,1,31,1,1125,1.0,8.0,flexible,1,10.0
34602476,2954577,11,2,3,2,95,1,7,1.0,1.0,moderate,4,10.0
34602653,141032310,1,2,3,1,15,1,1125,1.0,1.0,flexible,29,10.0
34602911,75814518,4,15,1,3,32,2,1125,2.0,2.0,flexible,12,10.0
34605400,261086707,11,26,3,1,12,2,1125,1.0,1.0,moderate,5,10.0
34605403,261084775,6,15,1,4,45,1,7,0.0,2.0,flexible,5,9.0
34605455,42917278,6,2,3,2,15,1,10,1.0,1.0,strict_14_with_grace_period,130,9.0
34606239,260066601,5,26,3,2,24,1,1125,1.0,1.0,moderate,2,10.0
34615128,3676691,6,2,1,5,143,1,1125,3.0,3.0,strict_14_with_grace_period,13,10.0
34616796,47154341,6,2,1,5,43,1,120,2.0,2.0,moderate,39,10.0
34618359,108589107,15,2,1,6,47,1,100,3.0,3.0,strict_14_with_grace_period,25,10.0
34618704,227144603,4,26,3,1,11,4,1125,1.0,1.0,flexible,1,10.0
34619624,7740434,3,2,3,2,23,1,1125,1.0,1.0,flexible,0,
34620326,173190228,7,2,3,1,14,1,1125,0.0,1.0,flexible,0,
34621455,196253,6,33,2,3,149,1,1125,1.0,1.0,strict_14_with_grace_period,0,
34623755,237915715,3,2,3,1,15,2,20,1.0,1.0,flexible,7,10.0
34623846,123974218,8,26,3,2,18,1,1125,1.0,1.0,flexible,3,8.0
34624389,173988794,6,2,3,5,12,5,30,2.0,4.0,strict_14_with_grace_period,1,
34624659,94337970,11,15,1,4,102,3,90,2.0,3.0,flexible,1,10.0
34624871,237824648,6,2,1,4,46,1,60,1.0,2.0,moderate,16,10.0
34627926,261248179,6,2,1,6,61,3,1125,2.0,3.0,flexible,16,9.0
34628213,4476812,6,2,3,2,25,3,14,1.0,1.0,flexible,18,10.0
34645560,154613599,15,2,1,2,22,2,30,1.0,1.0,flexible,25,10.0
34646225,163072827,6,2,1,2,33,3,120,1.0,1.0,flexible,29,10.0
34647395,141911207,6,2,1,3,42,2,1125,2.0,2.0,flexible,5,10.0
34650108,229289453,3,2,1,2,26,3,60,1.0,1.0,flexible,7,10.0
34651661,130671882,4,26,3,3,19,1,1125,1.0,2.0,flexible,0,
34651901,140773111,6,29,1,2,43,1,32,1.0,1.0,strict_14_with_grace_period,65,10.0
34652258,7808006,6,2,1,2,45,3,1125,1.0,1.0,moderate,20,10.0
34652569,261431908,6,2,3,2,11,2,15,1.0,1.0,moderate,11,10.0
34653324,89225259,1,26,3,1,26,3,180,1.0,1.0,flexible,0,
34653652,7319502,6,2,1,4,45,2,30,2.0,2.0,moderate,41,10.0
34655317,244018563,6,2,1,3,33,1,1125,2.0,2.0,flexible,10,10.0
34656090,52556931,11,2,3,1,25,3,1125,0.0,1.0,flexible,0,
34665727,3006126,6,26,3,2,51,2,30,1.0,1.0,flexible,0,
34670090,237917073,14,26,3,2,15,1,60,1.0,1.0,flexible,1,10.0
34671967,153903918,4,12,3,2,17,2,15,1.0,2.0,flexible,0,
34674296,15109756,6,2,3,1,15,1,1125,1.0,1.0,flexible,9,10.0
34675990,178267752,1,26,3,3,20,1,14,1.0,0.0,flexible,2,10.0
34676127,181423509,3,2,3,2,22,2,60,1.0,1.0,flexible,1,10.0
34676630,50475876,6,2,3,2,25,1,1125,1.0,1.0,flexible,20,10.0
34676973,261582867,3,25,2,2,48,1,7,1.0,1.0,strict_14_with_grace_period,2,10.0
34678125,182280893,6,2,1,4,43,2,1125,1.0,2.0,moderate,27,10.0
34680758,194829770,15,26,3,2,28,1,1125,1.0,1.0,moderate,1,10.0
34682256,53457036,11,2,1,7,74,2,1125,3.0,4.0,moderate,48,10.0
34682554,214330751,6,2,1,2,29,7,7,1.0,0.0,flexible,0,
34682880,156205364,6,2,1,4,45,1,30,2.0,3.0,flexible,47,10.0
34683258,261626218,11,26,3,1,25,1,1125,1.0,1.0,flexible,1,2.0
34685702,153126616,11,2,4,2,25,1,1125,1.0,1.0,flexible,6,10.0
34687025,74848343,6,2,3,1,10,1,365,2.0,2.0,flexible,3,10.0
34688276,258188688,6,2,1,8,51,1,7,2.0,4.0,moderate,62,10.0
34688844,221053986,1,2,1,4,33,1,365,1.0,1.0,flexible,4,10.0
34689311,261678952,11,26,3,2,25,1,1125,1.0,1.0,flexible,7,10.0
34689663,19927450,4,22,1,2,36,1,1125,1.0,1.0,moderate,28,10.0
34689787,4219436,6,15,1,5,25,2,1125,2.0,3.0,moderate,10,10.0
34689817,261682964,4,2,3,4,44,2,28,2.0,3.0,moderate,8,10.0
34690458,52283929,6,2,4,4,20,1,5,1.0,2.0,flexible,1,
34690498,261686990,6,29,1,4,52,1,1125,1.0,0.0,moderate,103,10.0
34690797,261678952,11,26,3,2,27,2,90,1.0,2.0,flexible,20,10.0
34700240,261736161,2,2,1,1,20,1,1125,1.0,3.0,flexible,0,
34707488,261617961,11,2,1,8,150,4,365,3.0,5.0,moderate,13,10.0
34708234,261602204,5,33,2,2,79,1,187,1.0,1.0,flexible,3,10.0
34710339,19234273,6,2,3,2,75,2,31,1.0,1.0,strict_14_with_grace_period,2,10.0
34710608,50742191,6,15,1,2,38,7,260,1.0,1.0,flexible,0,
34711133,63252083,4,6,2,5,105,1,1125,1.0,3.0,moderate,2,10.0
34712487,63252083,4,6,2,2,105,1,1125,1.0,1.0,moderate,0,
34712540,261774954,6,25,2,6,1019,1,1125,2.0,3.0,flexible,0,
34712689,63252083,4,6,2,2,105,1,1125,1.0,1.0,moderate,0,
34712776,63252083,4,6,2,2,105,1,1125,1.0,1.0,moderate,0,
34712947,63252083,4,6,2,2,105,1,1125,1.0,1.0,moderate,0,
34713251,63252083,4,6,2,5,105,1,1125,1.0,2.0,moderate,0,
34713554,63252083,4,6,2,5,105,1,1125,1.0,3.0,moderate,0,
34713905,92462589,6,2,4,1,14,2,1125,1.0,1.0,flexible,2,7.0
34714085,261829765,11,15,3,2,23,2,12,1.0,2.0,moderate,8,10.0
34714205,176668159,15,2,3,1,12,1,1125,0.0,1.0,flexible,22,10.0
34714221,231667274,4,22,3,2,25,1,1125,1.0,1.0,flexible,17,10.0
34714403,153025279,1,2,3,5,37,1,1125,3.0,3.0,flexible,1,10.0
34715090,170259815,9,22,3,1,12,2,28,1.0,1.0,flexible,0,
34717221,215948042,3,2,1,2,29,1,1125,1.0,1.0,moderate,6,10.0
34719220,261871156,6,2,3,1,12,1,1125,1.0,1.0,flexible,0,
34719354,18256545,11,2,3,2,20,1,1125,1.0,1.0,moderate,13,10.0
34719486,27075753,11,2,1,4,102,4,1125,2.0,2.0,moderate,3,10.0
34719720,23133263,4,15,4,1,11,2,1125,1.0,1.0,flexible,11,9.0
34720518,183421609,14,2,1,6,53,4,1125,3.0,4.0,strict_14_with_grace_period,10,10.0
34721979,260637187,3,2,1,6,120,4,30,3.0,4.0,flexible,38,10.0
34725382,260031411,6,2,1,5,60,180,1125,4.0,1.0,flexible,0,
34737793,131198406,6,23,3,2,57,2,1125,1.0,2.0,flexible,0,
34739404,120949618,3,2,1,6,48,1,1125,2.0,2.0,flexible,20,10.0
34740045,239812412,3,33,2,2,50,1,600,1.0,1.0,moderate,0,
34741604,130637079,13,2,1,3,12,1,1125,2.0,3.0,flexible,8,9.0
34741688,252592080,6,23,1,10,50,1,60,4.0,5.0,moderate,8,9.0
34741848,41191220,3,2,3,1,17,1,1125,1.0,1.0,flexible,0,
34743218,3919211,3,2,1,6,102,2,1125,3.0,4.0,strict_14_with_grace_period,12,10.0
34743566,172939912,6,2,1,4,170,12,31,2.0,2.0,moderate,3,10.0
34745027,262030338,11,15,3,1,19,1,1125,1.0,1.0,flexible,1,10.0
34746678,156711960,6,2,1,2,75,3,1125,1.0,1.0,strict_14_with_grace_period,0,
34746739,125424042,6,15,1,5,100,5,7,2.0,2.0,flexible,1,10.0
34747213,36138409,3,2,1,2,45,1,40,1.0,1.0,flexible,9,10.0
34747892,136048524,6,2,1,6,62,1,1125,2.0,5.0,flexible,68,9.0
34749181,45478271,3,29,1,1,91,3,1125,1.0,1.0,strict_14_with_grace_period,8,9.0
34749732,262064360,4,26,3,2,11,1,1125,2.0,2.0,flexible,1,10.0
34750972,261582867,3,25,2,1,41,1,7,1.0,1.0,strict_14_with_grace_period,2,8.0
34751033,51326233,3,2,3,2,60,1,4,1.0,1.0,flexible,0,
34751621,102255150,3,26,1,16,700,1,34,4.0,8.0,strict_14_with_grace_period,3,7.0
34752204,260578297,2,22,3,1,10,28,1125,0.0,1.0,flexible,0,
34752655,241574115,4,2,1,4,30,4,1125,2.0,2.0,moderate,9,9.0
34753761,12838680,6,2,3,2,17,1,7,1.0,1.0,flexible,2,10.0
34753770,26015364,15,26,3,3,18,1,1125,1.0,2.0,moderate,36,10.0
34754192,150651184,6,2,1,5,27,2,1125,2.0,3.0,moderate,42,10.0
34754206,262103072,15,2,4,4,20,1,1125,1.0,4.0,flexible,0,
34756162,209752228,3,2,3,1,12,10,30,1.0,1.0,moderate,3,10.0
34756272,228182344,6,2,1,3,61,3,99,0.0,1.0,moderate,65,10.0
34757705,173504271,8,2,3,3,27,1,1125,1.0,1.0,strict_14_with_grace_period,23,9.0
34758353,262134259,6,26,1,6,79,28,30,3.0,4.0,flexible,0,
34767987,86719656,15,29,1,1,19,1,3,1.0,1.0,moderate,39,10.0
34771993,200937270,2,22,3,4,20,1,15,2.0,2.0,flexible,3,8.0
34772575,262206878,6,2,1,2,40,3,30,1.0,1.0,flexible,0,
34772904,62271021,11,33,2,2,243,4,1125,1.0,1.0,flexible,0,
34775562,251210191,11,15,1,6,89,1,6,3.0,3.0,flexible,3,7.0
34776449,2954577,11,2,3,3,35,1,15,1.0,2.0,strict_14_with_grace_period,4,10.0
34778020,138238516,1,2,1,4,25,1,1125,2.0,3.0,moderate,12,10.0
34778840,262238848,6,2,1,11,25,1,1125,3.0,4.0,strict_14_with_grace_period,18,9.0
34779921,2207751,3,22,3,2,15,2,1125,1.0,1.0,flexible,0,
34780611,257832491,11,2,3,1,18,2,1125,0.0,1.0,strict_14_with_grace_period,12,10.0
34781549,262265492,6,25,2,2,105,1,1125,1.0,1.0,flexible,2,8.0
34784760,18087879,6,2,3,1,23,2,1125,1.0,1.0,moderate,45,10.0
34784824,245791310,14,2,3,1,10,1,7,1.0,1.0,flexible,2,10.0
34785187,189604483,4,26,3,2,17,2,180,1.0,1.0,flexible,0,
34785560,20456562,14,26,3,1,43,1,365,1.0,1.0,flexible,0,
34785746,262238848,6,2,1,10,25,1,1125,3.0,4.0,strict_14_with_grace_period,15,8.0
34785758,173059688,6,2,3,4,38,2,1125,1.0,1.0,flexible,1,10.0
34788158,262308077,4,2,3,1,29,1,2,1.0,1.0,flexible,0,
34789433,261857354,6,2,1,2,136,1,62,1.0,2.0,strict_14_with_grace_period,3,6.0
34789436,262318731,3,2,1,6,70,2,1125,2.0,2.0,strict_14_with_grace_period,32,10.0
34791428,22061933,3,2,1,4,149,1,1125,3.0,5.0,flexible,1,2.0
34797561,42691101,11,15,3,1,28,4,60,1.0,1.0,flexible,13,10.0
34802925,134946923,6,2,1,10,453,1,1125,4.0,5.0,strict_14_with_grace_period,1,10.0
34807879,262423473,6,29,1,3,43,1,10,2.0,3.0,flexible,14,9.0
34810825,1152456,6,2,1,3,20,15,45,1.0,2.0,flexible,8,10.0
34811258,12083317,6,2,1,4,66,1,1125,2.0,2.0,moderate,37,10.0
34811950,262453577,6,2,3,1,12,1,1125,1.0,1.0,moderate,5,10.0
34814509,90963939,6,2,1,6,79,1,60,2.0,3.0,flexible,8,10.0
34814520,242545805,4,26,1,6,83,2,30,3.0,3.0,strict_14_with_grace_period,31,10.0
34814755,206535488,16,26,3,2,20,1,1125,1.0,1.0,flexible,0,
34815759,244805836,6,2,3,2,23,1,90,1.0,1.0,flexible,11,9.0
34815888,170554540,5,26,1,2,25,2,1125,2.0,1.0,flexible,14,10.0
34815965,170554540,5,26,3,2,23,1,1125,1.0,0.0,flexible,13,10.0
34816228,206535488,16,26,3,2,20,1,1125,1.0,1.0,flexible,0,
34816676,93521684,3,2,3,2,16,2,1125,1.0,1.0,moderate,4,10.0
34817600,262494333,4,2,3,1,15,1,30,1.0,1.0,flexible,30,10.0
34818084,91265490,6,2,1,8,80,1,1125,3.0,4.0,flexible,75,10.0
34819073,91265490,6,2,1,8,125,1,1125,3.0,3.0,flexible,58,10.0
34819319,224077553,6,23,3,2,15,2,1125,1.0,1.0,flexible,8,10.0
34820954,262475356,9,2,3,3,19,1,7,1.0,2.0,flexible,0,
34824466,68887046,14,12,1,5,50,7,30,0.0,4.0,flexible,0,
34833120,262580541,3,2,3,1,35,1,10,1.0,1.0,flexible,0,
34840332,228158541,11,2,3,1,31,1,1125,1.0,1.0,moderate,0,
34842134,252154815,6,2,3,1,15,1,300,1.0,1.0,flexible,1,10.0
34842260,262672604,6,2,1,5,89,4,90,2.0,2.0,flexible,27,10.0
34844109,254175881,14,2,1,6,100,2,30,2.0,2.0,moderate,0,
34859922,130637079,13,2,1,2,11,1,1125,1.0,1.0,flexible,14,10.0
34861651,91699087,1,2,1,5,65,1,1125,2.0,3.0,flexible,66,10.0
34861803,108171425,3,15,3,1,41,8,1125,1.0,1.0,flexible,0,
34862416,252006046,11,2,1,8,73,1,125,3.0,4.0,flexible,21,10.0
34862834,262825698,1,23,3,1,12,1,364,1.0,1.0,moderate,2,10.0
34864302,262838792,3,2,3,1,9,1,1125,1.0,1.0,moderate,78,10.0
34865635,262838792,3,2,3,1,11,1,1125,1.0,1.0,moderate,56,9.0
34865886,262851215,6,2,1,2,47,2,60,2.0,2.0,moderate,10,10.0
